kegg1,kegg2,smiles1,smiles2,mass1,mass2,formula1,formula2
C00090,C02351,C1=CC=C(C(=C1)O)O,C1=CC(=O)C(=O)C=C1,110.0368,108.0211,C6H6O2,C6H4O2
C00472,C07103,C1=CC(=O)C=CC1=O,C1=CC(=O)C(=CC1=O)O,108.0211,124.016,C6H4O2,C6H4O3
C07102,C07103,C1=C(C(=CC(=C1O)Cl)O)O,C1=CC(=O)C(=CC1=O)O,159.9927,124.016,C6H5ClO3,C6H4O3
C02814,C07103,C1=CC(=C(C=C1O)O)O,C1=CC(=O)C(=CC1=O)O,126.0317,124.016,C6H6O3,C6H4O3
C03585,C04431,C(=C\C(=O)O)\C(=C/C(=O)O)\Cl,C\1=CC(=O)O/C1=C/C(=O)O,175.9876,140.011,C6H5ClO4,C6H4O4
C03572,C12838,C(=C\C(=O)O)\C=C(/C(=O)O)\Cl,C\1=CC(=O)O/C1=C\C(=O)O,175.9876,140.011,C6H5ClO4,C6H4O4
C20448,C20449,C1=C(OC(=C1)C(=O)O)CO,C1=C(OC(=C1)C(=O)O)C=O,142.0266,140.011,C6H6O4,C6H4O4
C02222,C04431,C(C(=O)/C=C\C(=O)O)C(=O)O,C\1=CC(=O)O/C1=C/C(=O)O,158.0215,140.011,C6H6O5,C6H4O4
C02222,C12838,C(C(=O)/C=C\C(=O)O)C(=O)O,C\1=CC(=O)O/C1=C\C(=O)O,158.0215,140.011,C6H6O5,C6H4O4
C01546,C20450,C1=COC(=C1)C(=O)O,C1=C(OC(=C1)C(=O)O)C(=O)O,112.016,156.0059,C5H4O3,C6H4O5
C20449,C20450,C1=C(OC(=C1)C(=O)O)C=O,C1=C(OC(=C1)C(=O)O)C(=O)O,140.011,156.0059,C6H4O4,C6H4O5
C11036,C14839,C1=CC=C(C=C1)Br,C1=CC(=CC2C1O2)Br,155.9575,171.9524,C6H5Br,C6H5BrO
C11036,C14840,C1=CC=C(C=C1)Br,C1=CC2C(O2)C(=C1)Br,155.9575,171.9524,C6H5Br,C6H5BrO
C14453,C14839,C1=CC(=CC=C1O)Br,C1=CC(=CC2C1O2)Br,171.9524,171.9524,C6H5BrO,C6H5BrO
C14840,C14841,C1=CC2C(O2)C(=C1)Br,C1=CC=C(C(=C1)O)Br,171.9524,171.9524,C6H5BrO,C6H5BrO
C14453,C14845,C1=CC(=CC=C1O)Br,C1=C(C2C(O2)C(=C1)Br)O,171.9524,187.9473,C6H5BrO,C6H5BrO2
C14843,C14845,C1=CC(=C(C=C1Br)O)O,C1=C(C2C(O2)C(=C1)Br)O,187.9473,187.9473,C6H5BrO2,C6H5BrO2
C16248,C16249,C1=C(C=C(C(=C1Br)O)Br)O,C(C(=O)/C=C(\C(=O)O)/Br)C(=O)O,265.8578,235.932,C6H4Br2O2,C6H5BrO5
C02222,C16249,C(C(=O)/C=C\C(=O)O)C(=O)O,C(C(=O)/C=C(\C(=O)O)/Br)C(=O)O,158.0215,235.932,C6H6O5,C6H5BrO5
C06597,C06598,C1=C([C@@H](C=C([C@@H]1Cl)Cl)Cl)Cl,C1=C(C(C=C(C1O)Cl)Cl)Cl,215.9067,197.9406,C6H4Cl4,C6H5Cl3O
C06594,C12832,C1=CC(=C(C=C1Cl)Cl)Cl,C1=C([C@H]([C@H](C(=C1Cl)Cl)O)O)Cl,179.93,213.9355,C6H3Cl3,C6H5Cl3O2
C12831,C12832,C1=C(C(=C(C(=C1Cl)Cl)O)O)Cl,C1=C([C@H]([C@H](C(=C1Cl)Cl)O)O)Cl,211.9199,213.9355,C6H3Cl3O2,C6H5Cl3O2
C06600,C06601,C1=C(C(=CC(=C1Cl)O)Cl)O,C1=CC(=C(C=C1O)Cl)O,177.9588,143.9978,C6H4Cl2O2,C6H5ClO2
C02124,C02375,C1=CC(=CC=C1O)Cl,C1=CC(=C(C=C1Cl)O)O,128.0029,143.9978,C6H5ClO,C6H5ClO2
C03572,C05618,C(=C\C(=O)O)\C=C(/C(=O)O)\Cl,C1=CC(=C(C(=C1)Cl)O)O,175.9876,143.9978,C6H5ClO4,C6H5ClO2
C00530,C06601,C1=CC(=CC=C1O)O,C1=CC(=C(C=C1O)Cl)O,110.0368,143.9978,C6H6O2,C6H5ClO2
C06600,C07102,C1=C(C(=CC(=C1Cl)O)Cl)O,C1=C(C(=CC(=C1O)Cl)O)O,177.9588,159.9927,C6H4Cl2O2,C6H5ClO3
C04431,C04522,C\1=CC(=O)O/C1=C/C(=O)O,C1=C[C@@](OC1=O)(CC(=O)O)Cl,140.011,175.9876,C6H4O4,C6H5ClO4
C02375,C03585,C1=CC(=C(C=C1Cl)O)O,C(=C\C(=O)O)\C(=C/C(=O)O)\Cl,143.9978,175.9876,C6H5ClO2,C6H5ClO4
C02375,C07089,C1=CC(=C(C=C1Cl)O)O,C(=C/C(=O)C(=O)O)\C(=C\O)\Cl,143.9978,175.9876,C6H5ClO2,C6H5ClO4
C05618,C16266,C1=CC(=C(C(=C1)Cl)O)O,C(=C/O)\C=C(\C(=O)C(=O)O)/Cl,143.9978,175.9876,C6H5ClO2,C6H5ClO4
C03585,C04522,C(=C\C(=O)O)\C(=C/C(=O)O)\Cl,C1=C[C@@](OC1=O)(CC(=O)O)Cl,175.9876,175.9876,C6H5ClO4,C6H5ClO4
C00682,C07089,C(=C/C(=O)C(=O)O)\C=C\O,C(=C/C(=O)C(=O)O)\C(=C\O)\Cl,142.0266,175.9876,C6H6O4,C6H5ClO4
C04706,C06329,C\1=C(C(=O)O/C1=C/C(=O)O)Cl,C(C(=O)/C=C(\C(=O)O)/Cl)C(=O)O,173.972,191.9826,C6H3ClO4,C6H5ClO5
C06328,C06329,C1=C(C=C(C(=C1O)O)Cl)O,C(C(=O)/C=C(\C(=O)O)/Cl)C(=O)O,159.9927,191.9826,C6H5ClO3,C6H5ClO5
C02222,C06329,C(C(=O)/C=C\C(=O)O)C(=O)O,C(C(=O)/C=C(\C(=O)O)/Cl)C(=O)O,158.0215,191.9826,C6H6O5,C6H5ClO5
C16472,C16475,C1=CC(=C(C(=C1)F)O)O,C(=C\C(=O)O)\C=C(/C(=O)O)\F,128.0274,160.0172,C6H5FO2,C6H5FO4
C16473,C16474,C1=CC(=C(C=C1F)O)O,C(=C\C(=O)O)\C(=C/C(=O)O)\F,128.0274,160.0172,C6H5FO2,C6H5FO4
C16474,C16476,C(=C\C(=O)O)\C(=C/C(=O)O)\F,C1=CC(OC1=O)(CC(=O)O)F,160.0172,160.0172,C6H5FO4,C6H5FO4
C16475,C16477,C(=C\C(=O)O)\C=C(/C(=O)O)\F,C1=CC(=O)OC1C(C(=O)O)F,160.0172,160.0172,C6H5FO4,C6H5FO4
C02222,C16476,C(C(=O)/C=C\C(=O)O)C(=O)O,C1=CC(OC1=O)(CC(=O)O)F,158.0215,160.0172,C6H6O5,C6H5FO4
C02222,C16477,C(C(=O)/C=C\C(=O)O)C(=O)O,C1=CC(=O)OC1C(C(=O)O)F,158.0215,160.0172,C6H6O5,C6H5FO4
C00715,C03975,C1=CN=C2C(=N1)C(=O)N=C(N2)N,C1=NC2=C(NC1=O)NC(=NC2=O)N,163.0494,179.0443,C6H5N5O,C6H5N5O2
C02161,C17500,C1=CC=C2C(=C1)N=C3C=C(C(=O)C=C3O2)N,C1=CC(=N)C(=O)C=C1,212.0586,107.0371,C12H8N2O2,C6H5NO
C02161,C17500,C1=CC=C2C(=C1)N=C3C=C(C(=O)C=C3O2)N,C1=CC(=N)C(=O)C=C1,212.0586,107.0371,C12H8N2O2,C6H5NO
C06813,C06876,C1=CC=C(C=C1)[N+](=O)[O-],C1=CC=C(C=C1)N=O,123.032,107.0371,C6H5NO2,C6H5NO
C02720,C06876,C1=CC=C(C=C1)NO,C1=CC=C(C=C1)N=O,109.0528,107.0371,C6H7NO,C6H5NO
C01987,C17500,C1=CC=C(C(=C1)N)O,C1=CC(=N)C(=O)C=C1,109.0528,107.0371,C6H7NO,C6H5NO
C00153,C00253,C1=CC(=CN=C1)C(=O)N,C1=CC(=CN=C1)C(=O)O,122.048,123.032,C6H6N2O,C6H5NO2
C00090,C06813,C1=CC=C(C(=C1)O)O,C1=CC=C(C=C1)[N+](=O)[O-],110.0368,123.032,C6H6O2,C6H5NO2
C07054,C07446,C1=CN=CC=C1C(=O)NN,C1=CN=CC=C1C(=O)O,137.0589,123.032,C6H7N3O,C6H5NO2
C00472,C00870,C1=CC(=O)C=CC1=O,C1=CC(=CC=C1[N+](=O)[O-])O,108.0211,139.0269,C6H4O2,C6H5NO3
C00253,C01020,C1=CC(=CN=C1)C(=O)O,C1=CC(=O)NC=C1C(=O)O,123.032,139.0269,C6H5NO2,C6H5NO3
C00090,C01988,C1=CC=C(C(=C1)O)O,C1=CC=C(C(=C1)[N+](=O)[O-])O,110.0368,139.0269,C6H6O2,C6H5NO3
C01596,C15523,C(=C\C(=O)O)\C(=O)N,C1=CC(=O)NC(=O)C1=C(O)O,115.0269,155.0219,C4H5NO3,C6H5NO4
C00870,C02235,C1=CC(=CC=C1[N+](=O)[O-])O,C1=CC(=C(C=C1[N+](=O)[O-])O)O,139.0269,155.0219,C6H5NO3,C6H5NO4
C01020,C15523,C1=CC(=O)NC=C1C(=O)O,C1=CC(=O)NC(=O)C1=C(O)O,139.0269,155.0219,C6H5NO3,C6H5NO4
C06990,C11352,C1=CC=C(C=C1)Cl,C1=CC(C(C=C1)Cl)Cl,112.008,147.9847,C6H5Cl,C6H6Cl2
C06989,C11352,C1=CC(C(C(C1Cl)Cl)Cl)Cl,C1=CC(C(C=C1)Cl)Cl,217.9224,147.9847,C6H6Cl4,C6H6Cl2
C07092,C07093,C1=CC(=CC=C1Cl)Cl,C1=C(C(C(C(=C1)Cl)O)O)Cl,145.969,179.9745,C6H4Cl2,C6H6Cl2O2
C06598,C06599,C1=C(C(C=C(C1O)Cl)Cl)Cl,C1=C(C(C=C(C1O)Cl)O)Cl,197.9406,179.9745,C6H5Cl3O,C6H6Cl2O2
C18243,C18244,C(C(=O)/C(=C(\C(=O)O)/Cl)/Cl)(C(=O)O)Cl,C(C(C(=O)C(C(=O)O)Cl)Cl)C(=O)O,259.9046,227.9592,C6H3Cl3O5,C6H6Cl2O5
C06988,C06989,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,C1=CC(C(C(C1Cl)Cl)Cl)Cl,287.8601,217.9224,C6H6Cl6,C6H6Cl4
C06596,C07075,C1=C([C@@H]([C@H]([C@H]([C@@H]1Cl)Cl)Cl)Cl)Cl,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,251.8834,287.8601,C6H5Cl5,C6H6Cl6
C14419,C14450,C1=CC(=C(C=C1Cl)Cl)N,C1=CC(=CC=C1N)Cl,160.9799,127.0189,C6H5Cl2N,C6H6ClN
C02375,C14450,C1=CC(=C(C=C1Cl)O)O,C1=CC(=CC=C1N)Cl,143.9978,127.0189,C6H5ClO2,C6H6ClN
C00003,C00153,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N,C1=CC(=CN=C1)C(=O)N,664.1169,122.048,C21H28N7O14P2,C6H6N2O
C00006,C00153,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O)C(=O)N,C1=CC(=CN=C1)C(=O)N,744.0833,122.048,C21H29N7O17P3,C6H6N2O
C00135,C00785,C1=C(NC=N1)C[C@@H](C(=O)O)N,C1=C(NC=N1)/C=C/C(=O)O,155.0695,138.0429,C6H9N3O2,C6H6N2O2
C05570,C05571,C[N+](C)(C)[C@@H](CC1=CNC(=S)N1)C(=O)O,C1=C(NC(=S)N1)/C=C/C(=O)O,230.0963,170.015,C9H16N3O2S,C6H6N2O2S
C00026,C03277,C(CC(=O)O)C(=O)C(=O)O,C1=C(NC=N1)CC(=O)C(=O)O,146.0215,154.0378,C5H6O5,C6H6N2O3
C00135,C03277,C1=C(NC=N1)C[C@@H](C(=O)O)N,C1=C(NC=N1)CC(=O)C(=O)O,155.0695,154.0378,C6H9N3O2,C6H6N2O3
C16352,C16353,CN1C=[N+](C2=C1C(=O)NC(=O)N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,CN1C=NC2=C1C(=O)NC(=O)N2,299.0992,166.0491,C11H15N4O6,C6H6N4O2
C00385,C16353,C1=NC2=C(N1)C(=O)NC(=O)N2,CN1C=NC2=C1C(=O)NC(=O)N2,152.0334,166.0491,C5H4N4O2,C6H6N4O2
C00385,C16357,C1=NC2=C(N1)C(=O)NC(=O)N2,CN1C2=C(C(=O)NC1=O)NC=N2,152.0334,166.0491,C5H4N4O2,C6H6N4O2
C00385,C16358,C1=NC2=C(N1)C(=O)NC(=O)N2,CN1C(=O)C2=C(NC1=O)N=CN2,152.0334,166.0491,C5H4N4O2,C6H6N4O2
C07130,C16357,CN1C2=C(C(=O)N(C1=O)C)NC=N2,CN1C2=C(C(=O)NC1=O)NC=N2,180.0647,166.0491,C7H8N4O2,C6H6N4O2
C07130,C16358,CN1C2=C(C(=O)N(C1=O)C)NC=N2,CN1C(=O)C2=C(NC1=O)N=CN2,180.0647,166.0491,C7H8N4O2,C6H6N4O2
C07480,C16353,CN1C=NC2=C1C(=O)NC(=O)N2C,CN1C=NC2=C1C(=O)NC(=O)N2,180.0647,166.0491,C7H8N4O2,C6H6N4O2
C07480,C16357,CN1C=NC2=C1C(=O)NC(=O)N2C,CN1C2=C(C(=O)NC1=O)NC=N2,180.0647,166.0491,C7H8N4O2,C6H6N4O2
C13747,C16353,CN1C=NC2=C1C(=O)N(C(=O)N2)C,CN1C=NC2=C1C(=O)NC(=O)N2,180.0647,166.0491,C7H8N4O2,C6H6N4O2
C13747,C16358,CN1C=NC2=C1C(=O)N(C(=O)N2)C,CN1C(=O)C2=C(NC1=O)N=CN2,180.0647,166.0491,C7H8N4O2,C6H6N4O2
C16353,C16355,CN1C=NC2=C1C(=O)NC(=O)N2,CN1C2=C(NC(=O)NC2=O)NC1=O,166.0491,182.044,C6H6N4O2,C6H6N4O3
C16358,C16359,CN1C(=O)C2=C(NC1=O)N=CN2,CN1C(=O)C2=C(NC(=O)N2)NC1=O,166.0491,182.044,C6H6N4O2,C6H6N4O3
C00019,C16614,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O,CSC1=NC=NC2=C1NC=N2,398.1372,166.0313,C15H22N6O5S,C6H6N4S
C01756,C16614,C1=NC2=C(N1)C(=S)N=CN2,CSC1=NC=NC2=C1NC=N2,152.0157,166.0313,C5H4N4S,C6H6N4S
C02380,C16614,C1=NC2=C(N1)C(=S)N=CN2,CSC1=NC=NC2=C1NC=N2,152.0157,166.0313,C5H4N4S,C6H6N4S
C00053,C06011,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O,C1=CC=C(C=C1)NS(=O)(=O)[O-],506.9862,172.0068,C10H15N5O13P2S,C6H6NO3S
C00870,C03360,C1=CC(=CC=C1[N+](=O)[O-])O,C1=CC(=CC=C1[N+](=O)[O-])OP(=O)(O)O,139.0269,218.9933,C6H5NO3,C6H6NO6P
C00472,C00530,C1=CC(=O)C=CC1=O,C1=CC(=CC=C1O)O,108.0211,110.0368,C6H4O2,C6H6O2
C01108,C01751,C1=CC(=C(C(=C1)O)O)O,C1=CC(=CC(=C1)O)O,126.0317,110.0368,C6H6O3,C6H6O2
C00156,C00530,C1=CC(=CC=C1C(=O)O)O,C1=CC(=CC=C1O)O,138.0317,110.0368,C7H6O3,C6H6O2
C00774,C02183,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,C1=C(C=C(C=C1O)O)O,274.0841,126.0317,C15H14O5,C6H6O3
C00024,C02752,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O,CC1=CC(=CC(=O)O1)O,809.1258,126.0317,C23H38N7O17P3S,C6H6O3
C00083,C02752,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,CC1=CC(=CC(=O)O1)O,853.1156,126.0317,C24H38N7O19P3S,C6H6O3
C00083,C02752,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)O,CC1=CC(=CC(=O)O1)O,853.1156,126.0317,C24H38N7O19P3S,C6H6O3
C02235,C02814,C1=CC(=C(C=C1[N+](=O)[O-])O)O,C1=CC(=C(C=C1O)O)O,155.0219,126.0317,C6H5NO4,C6H6O3
C01751,C02814,C1=CC(=CC(=C1)O)O,C1=CC(=C(C=C1O)O)O,110.0368,126.0317,C6H6O2,C6H6O3
C00530,C02814,C1=CC(=CC=C1O)O,C1=CC(=C(C=C1O)O)O,110.0368,126.0317,C6H6O2,C6H6O3
C02222,C02814,C(C(=O)/C=C\C(=O)O)C(=O)O,C1=CC(=C(C=C1O)O)O,158.0215,126.0317,C6H6O5,C6H6O3
C01757,C02752,CC(=O)CC(=O)CC(=O)O,CC1=CC(=CC(=O)O1)O,144.0423,126.0317,C6H8O4,C6H6O3
C00230,C02814,C1=CC(=C(C=C1C(=O)O)O)O,C1=CC(=C(C=C1O)O)O,154.0266,126.0317,C7H6O4,C6H6O3
C00596,C00682,C=C/C=C(\C(=O)O)/O,C(=C/C(=O)C(=O)O)\C=C\O,114.0317,142.0266,C5H6O3,C6H6O4
C00090,C00682,C1=CC=C(C(=C1)O)O,C(=C/C(=O)C(=O)O)\C=C\O,110.0368,142.0266,C6H6O2,C6H6O4
C00090,C02480,C1=CC=C(C(=C1)O)O,C(=C\C(=O)O)\C=C/C(=O)O,110.0368,142.0266,C6H6O2,C6H6O4
C00530,C06603,C1=CC(=CC=C1O)O,C(=C\C(=O)O)\C(=O)/C=C/O,110.0368,142.0266,C6H6O2,C6H6O4
C01108,C03743,C1=CC(=C(C(=C1)O)O)O,C1=C(C=C(C(=C1O)O)O)O,126.0317,142.0266,C6H6O3,C6H6O4
C02183,C03743,C1=C(C=C(C=C1O)O)O,C1=C(C=C(C(=C1O)O)O)O,126.0317,142.0266,C6H6O3,C6H6O4
C11101,C20448,C1=C(OC(=C1)C=O)CO,C1=C(OC(=C1)C(=O)O)CO,126.0317,142.0266,C6H6O3,C6H6O4
C02480,C04105,C(=C\C(=O)O)\C=C/C(=O)O,C1=CC(=O)OC1CC(=O)O,142.0266,142.0266,C6H6O4,C6H6O4
C03586,C04105,C1C=C(OC1=O)CC(=O)O,C1=CC(=O)OC1CC(=O)O,142.0266,142.0266,C6H6O4,C6H6O4
C03743,C03743,C1=C(C=C(C(=C1O)O)O)O,C1=C(C=C(C(=C1O)O)O)O,142.0266,142.0266,C6H6O4,C6H6O4
C02480,C14610,C(=C\C(=O)O)\C=C/C(=O)O,C1=CC(=O)O[C@H]1CC(=O)O,142.0266,142.0266,C6H6O4,C6H6O4
C03586,C14610,C1C=C(OC1=O)CC(=O)O,C1=CC(=O)O[C@H]1CC(=O)O,142.0266,142.0266,C6H6O4,C6H6O4
C02222,C06603,C(C(=O)/C=C\C(=O)O)C(=O)O,C(=C\C(=O)O)\C(=O)/C=C/O,158.0215,142.0266,C6H6O5,C6H6O4
C00846,C03586,C(CC(=O)O)C(=O)CC(=O)O,C1C=C(OC1=O)CC(=O)O,160.0372,142.0266,C6H8O5,C6H6O4
C01278,C03586,C1=CC(OC1=O)(CC(=O)O)C(=O)O,C1C=C(OC1=O)CC(=O)O,186.0164,142.0266,C7H6O6,C6H6O4
C00053,C00850,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O,C1=CC=C(C=C1)OS(=O)(=O)O,506.9862,173.9987,C10H15N5O13P2S,C6H6O4S
C00850,C00850,C1=CC=C(C=C1)OS(=O)(=O)O,C1=CC=C(C=C1)OS(=O)(=O)O,173.9987,173.9987,C6H6O4S,C6H6O4S
C00596,C03453,C=C/C=C(\C(=O)O)/O,C(/C=C\C(=O)O)C(=O)C(=O)O,114.0317,158.0215,C5H6O3,C6H6O5
C01108,C03453,C1=CC(=C(C(=C1)O)O)O,C(/C=C\C(=O)O)C(=O)C(=O)O,126.0317,158.0215,C6H6O3,C6H6O5
C02814,C03676,C1=CC(=C(C=C1O)O)O,C(=C\C(=O)O)\C(=C/C(=O)O)\O,126.0317,158.0215,C6H6O3,C6H6O5
C00682,C02501,C(=C/C(=O)C(=O)O)\C=C\O,C(=C\C(=O)O)\C=C(/C(=O)O)\O,142.0266,158.0215,C6H6O4,C6H6O5
C02222,C03676,C(C(=O)/C=C\C(=O)O)C(=O)O,C(=C\C(=O)O)\C(=C/C(=O)O)\O,158.0215,158.0215,C6H6O5,C6H6O5
C02501,C03453,C(=C\C(=O)O)\C=C(/C(=O)O)\O,C(/C=C\C(=O)O)C(=O)C(=O)O,158.0215,158.0215,C6H6O5,C6H6O5
C02220,C03453,C(=C\C(=O)O)\C=C(/C(=O)O)\N,C(/C=C\C(=O)O)C(=O)C(=O)O,157.0375,158.0215,C6H7NO4,C6H6O5
C00846,C02222,C(CC(=O)O)C(=O)CC(=O)O,C(C(=O)/C=C\C(=O)O)C(=O)O,160.0372,158.0215,C6H8O5,C6H6O5
C06033,C06035,CC(CC(=O)C(=O)O)(C(=O)O)O,C=C(CC(=O)C(=O)O)C(=O)O,176.0321,158.0215,C6H8O6,C6H6O5
C00651,C06035,C=C(C[C@@H](C(=O)O)N)C(=O)O,C=C(CC(=O)C(=O)O)C(=O)O,159.0532,158.0215,C6H9NO4,C6H6O5
C04484,C06035,C(=C/O)\C(=C/C(=O)C(=O)O)\C(=O)O,C=C(CC(=O)C(=O)O)C(=O)O,186.0164,158.0215,C7H6O6,C6H6O5
C02501,C06336,C(=C\C(=O)O)\C=C(/C(=O)O)\O,C1=CC(=C(C(=C1)S(=O)(=O)O)O)O,158.0215,189.9936,C6H6O5,C6H6O5S
C06333,C06336,C1=CC=C(C(=C1)N)S(=O)(=O)O,C1=CC(=C(C(=C1)S(=O)(=O)O)O)O,173.0147,189.9936,C6H7NO3S,C6H6O5S
C06335,C06674,C1=CC(=CC=C1N)S(=O)(=O)O,C1=CC(=C(C=C1S(=O)(=O)O)O)O,173.0147,189.9936,C6H7NO3S,C6H6O5S
C00417,C02341,C(/C(=C/C(=O)O)/C(=O)O)C(=O)O,C(/C(=C\C(=O)O)/C(=O)O)C(=O)O,174.0164,174.0164,C6H6O6,C6H6O6
C00072,C05422,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,C([C@@H]([C@@H]1C(=O)C(=O)C(=O)O1)O)O,176.0321,174.0164,C6H8O6,C6H6O6
C00158,C00417,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,C(/C(=C/C(=O)O)/C(=O)O)C(=O)O,192.027,174.0164,C6H8O7,C6H6O6
C00311,C00417,C(C(C(C(=O)O)O)C(=O)O)C(=O)O,C(/C(=C/C(=O)O)/C(=O)O)C(=O)O,192.027,174.0164,C6H8O7,C6H6O6
C04575,C05422,C([C@@H]([C@H](C(=O)C(=O)C(=O)O)O)O)O,C([C@@H]([C@@H]1C(=O)C(=O)C(=O)O1)O)O,192.027,174.0164,C6H8O7,C6H6O6
C00026,C05379,C(CC(=O)O)C(=O)C(=O)O,C(C(C(=O)C(=O)O)C(=O)O)C(=O)O,146.0215,190.0114,C5H6O5,C6H6O7
C00311,C05379,C(C(C(C(=O)O)O)C(=O)O)C(=O)O,C(C(C(=O)C(=O)O)C(=O)O)C(=O)O,192.027,190.0114,C6H8O7,C6H6O7
C02222,C06676,C(C(=O)/C=C\C(=O)O)C(=O)O,C1=CC(OC1=O)(CC(=O)O)S(=O)(=O)O,158.0215,221.9834,C6H6O5,C6H6O7S
C06674,C06675,C1=CC(=C(C=C1S(=O)(=O)O)O)O,C(=C\C(=O)O)\C(=C/C(=O)O)\S(=O)(=O)O,189.9936,221.9834,C6H6O5S,C6H6O7S
C06675,C06676,C(=C\C(=O)O)\C(=C/C(=O)O)\S(=O)(=O)O,C1=CC(OC1=O)(CC(=O)O)S(=O)(=O)O,221.9834,221.9834,C6H6O7S,C6H6O7S
C00036,C01990,C(C(=O)C(=O)O)C(=O)O,C(C(C(=O)O)O)(C(=O)C(=O)O)C(=O)O,132.0059,206.0063,C4H4O5,C6H6O8
C14839,C14844,C1=CC(=CC2C1O2)Br,C1=CC(=CC(C1O)O)Br,171.9524,189.9629,C6H5BrO,C6H7BrO2
C14840,C14842,C1=CC2C(O2)C(=C1)Br,C1=CC(C(C(=C1)Br)O)O,171.9524,189.9629,C6H5BrO,C6H7BrO2
C14843,C14844,C1=CC(=C(C=C1Br)O)O,C1=CC(=CC(C1O)O)Br,187.9473,189.9629,C6H5BrO2,C6H7BrO2
C06988,C16181,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,[C@H]1([C@H](C([C@H]([C@@H](C1O)Cl)Cl)Cl)Cl)Cl,287.8601,269.894,C6H6Cl6,C6H7Cl5O
C06990,C12837,C1=CC=C(C=C1)Cl,C1=C[C@H]([C@H](C(=C1)Cl)O)O,112.008,146.0135,C6H5Cl,C6H7ClO2
C05618,C12837,C1=CC(=C(C(=C1)Cl)O)O,C1=C[C@H]([C@H](C(=C1)Cl)O)O,143.9978,146.0135,C6H5ClO2,C6H7ClO2
C00042,C12836,C(CC(=O)O)C(=O)O,C(CC(=O)O)C(=O)C(C(=O)O)Cl,118.0266,193.9982,C4H6O4,C6H7ClO5
C12835,C12836,C(=C(\C(=O)O)/Cl)\C(=O)C(C(=O)O)Cl,C(CC(=O)O)C(=O)C(C(=O)O)Cl,225.9436,193.9982,C6H4Cl2O5,C6H7ClO5
C16473,C16483,C1=CC(=C(C=C1F)O)O,C1=CC(=C[C@H]([C@H]1O)O)F,128.0274,130.043,C6H5FO2,C6H7FO2
C00090,C16484,C1=CC=C(C(=C1)O)O,C1=C[C@@H]([C@@](C=C1)(O)F)O,110.0368,130.043,C6H6O2,C6H7FO2
C00472,C02372,C1=CC(=O)C=CC1=O,C1=CC(=CC=C1N)O,108.0211,109.0528,C6H4O2,C6H7NO
C00530,C02372,C1=CC(=CC=C1O)O,C1=CC(=CC=C1N)O,110.0368,109.0528,C6H6O2,C6H7NO
C01987,C02720,C1=CC=C(C(=C1)N)O,C1=CC=C(C=C1)NO,109.0528,109.0528,C6H7NO,C6H7NO
C00568,C02372,C1=CC(=CC=C1C(=O)O)N,C1=CC(=CC=C1N)O,137.0477,109.0528,C7H7NO2,C6H7NO
C00632,C01987,C1=CC(=C(C(=C1)O)N)C(=O)O,C1=CC=C(C(=C1)N)O,153.0426,109.0528,C7H7NO3,C6H7NO
C02709,C02720,CC(=O)ONC1=CC=CC=C1,C1=CC=C(C=C1)NO,151.0633,109.0528,C8H9NO2,C6H7NO
C00253,C16671,C1=CC(=CN=C1)C(=O)O,C1C=CC(C=N1)C(=O)O,123.032,125.0477,C6H5NO2,C6H7NO2
